hop,mode,rep,i,warmup,ms,bytes_out,bytes_in
H4-redis,classic,2,107,0,0.252,597,962
H4-redis,classic,2,108,0,0.262,597,962
H4-redis,classic,2,109,0,0.247,597,961
H1-edge,classic,3,0,1,0.463,597,945
H1-edge,classic,3,1,1,0.296,597,943
H1-edge,classic,3,2,1,0.35,597,944
H1-edge,classic,3,3,1,0.283,597,944
H1-edge,classic,3,4,1,0.274,597,944
H1-edge,classic,3,5,1,0.268,597,943
H1-edge,classic,3,6,1,0.285,597,945
H1-edge,classic,3,7,1,0.251,597,944
H1-edge,classic,3,8,1,0.344,597,943
H1-edge,classic,3,9,1,0.286,597,944
H1-edge,classic,3,10,0,0.257,597,945
H1-edge,classic,3,11,0,0.267,597,944
H1-edge,classic,3,12,0,0.267,597,944
H1-edge,classic,3,13,0,0.281,597,943
H1-edge,classic,3,14,0,0.282,597,944
H1-edge,classic,3,15,0,0.259,597,944
H1-edge,classic,3,16,0,0.284,597,945
H1-edge,classic,3,17,0,0.268,597,944
H1-edge,classic,3,18,0,0.323,597,943
H1-edge,classic,3,19,0,0.277,597,944
H1-edge,classic,3,20,0,0.266,597,943
H1-edge,classic,3,21,0,0.263,597,943
H1-edge,classic,3,22,0,0.273,597,944
H1-edge,classic,3,23,0,0.275,597,943
H1-edge,classic,3,24,0,0.338,597,943
H1-edge,classic,3,25,0,0.392,597,943
H1-edge,classic,3,26,0,0.304,597,945
H1-edge,classic,3,27,0,0.353,597,944
H1-edge,classic,3,28,0,0.317,597,943
H1-edge,classic,3,29,0,0.325,597,943
H1-edge,classic,3,30,0,0.273,597,944
H1-edge,classic,3,31,0,0.253,597,944
H1-edge,classic,3,32,0,0.281,597,943
H1-edge,classic,3,33,0,0.28,597,944
H1-edge,classic,3,34,0,0.287,597,944
H1-edge,classic,3,35,0,0.254,597,944
H1-edge,classic,3,36,0,0.282,597,945
H1-edge,classic,3,37,0,0.288,597,943
H1-edge,classic,3,38,0,0.258,597,943
H1-edge,classic,3,39,0,0.288,597,943
H1-edge,classic,3,40,0,0.258,597,943
H1-edge,classic,3,41,0,0.279,597,944
H1-edge,classic,3,42,0,0.271,597,943
H1-edge,classic,3,43,0,0.274,597,945
H1-edge,classic,3,44,0,0.306,597,944
H1-edge,classic,3,45,0,0.245,597,944
H1-edge,classic,3,46,0,0.309,597,943
H1-edge,classic,3,47,0,0.265,597,944
H1-edge,classic,3,48,0,0.295,597,945
H1-edge,classic,3,49,0,0.272,597,943
H1-edge,classic,3,50,0,0.26,597,944
H1-edge,classic,3,51,0,0.275,597,945
H1-edge,classic,3,52,0,0.261,597,943
H1-edge,classic,3,53,0,0.242,597,943
H1-edge,classic,3,54,0,0.296,597,944
H1-edge,classic,3,55,0,0.265,597,945
H1-edge,classic,3,56,0,0.282,597,943
H1-edge,classic,3,57,0,0.29,597,944
H1-edge,classic,3,58,0,0.278,597,945
H1-edge,classic,3,59,0,0.273,597,943
H1-edge,classic,3,60,0,0.287,597,943
H1-edge,classic,3,61,0,0.305,597,945
H1-edge,classic,3,62,0,0.265,597,944
H1-edge,classic,3,63,0,0.292,597,945
H1-edge,classic,3,64,0,0.263,597,944
H1-edge,classic,3,65,0,0.269,597,944
H1-edge,classic,3,66,0,0.286,597,944
H1-edge,classic,3,67,0,0.272,597,943
H1-edge,classic,3,68,0,0.282,597,944
H1-edge,classic,3,69,0,0.262,597,945
H1-edge,classic,3,70,0,0.262,597,944
H1-edge,classic,3,71,0,0.285,597,944
H1-edge,classic,3,72,0,0.26,597,943
H1-edge,classic,3,73,0,0.276,597,944
H1-edge,classic,3,74,0,0.259,597,945
H1-edge,classic,3,75,0,0.247,597,944
H1-edge,classic,3,76,0,0.282,597,944
H1-edge,classic,3,77,0,0.271,597,943
H1-edge,classic,3,78,0,0.257,597,943
H1-edge,classic,3,79,0,0.268,597,944
H1-edge,classic,3,80,0,0.249,597,943
H1-edge,classic,3,81,0,0.266,597,945
H1-edge,classic,3,82,0,0.265,597,944
H1-edge,classic,3,83,0,0.282,597,944
H1-edge,classic,3,84,0,0.271,597,944
H1-edge,classic,3,85,0,0.255,597,945
H1-edge,classic,3,86,0,0.257,597,944
H1-edge,classic,3,87,0,0.274,597,945
H1-edge,classic,3,88,0,0.25,597,944
H1-edge,classic,3,89,0,0.278,597,944
H1-edge,classic,3,90,0,0.243,597,944
H1-edge,classic,3,91,0,0.242,597,945
H1-edge,classic,3,92,0,0.288,597,943
H1-edge,classic,3,93,0,0.257,597,944
H1-edge,classic,3,94,0,0.273,597,944
H1-edge,classic,3,95,0,0.266,597,943
H1-edge,classic,3,96,0,0.258,597,944
H1-edge,classic,3,97,0,0.262,597,945
H1-edge,classic,3,98,0,0.258,597,943
H1-edge,classic,3,99,0,0.27,597,943
H1-edge,classic,3,100,0,0.251,597,944
H1-edge,classic,3,101,0,0.256,597,944
H1-edge,classic,3,102,0,0.265,597,944
H1-edge,classic,3,103,0,0.255,597,945
H1-edge,classic,3,104,0,0.264,597,944
H1-edge,classic,3,105,0,0.265,597,945
H1-edge,classic,3,106,0,0.258,597,945
H1-edge,classic,3,107,0,0.281,597,943
H1-edge,classic,3,108,0,0.268,597,945
H1-edge,classic,3,109,0,0.278,597,943
H2a-py,classic,3,0,1,0.431,597,941
H2a-py,classic,3,1,1,0.311,597,940
H2a-py,classic,3,2,1,0.333,597,940
H2a-py,classic,3,3,1,0.294,597,941
H2a-py,classic,3,4,1,0.27,597,940
H2a-py,classic,3,5,1,0.26,597,941
H2a-py,classic,3,6,1,0.284,597,940
H2a-py,classic,3,7,1,0.325,597,941
H2a-py,classic,3,8,1,0.301,597,940
H2a-py,classic,3,9,1,0.305,597,939
H2a-py,classic,3,10,0,0.259,597,941
H2a-py,classic,3,11,0,0.363,597,941
H2a-py,classic,3,12,0,0.282,597,940
H2a-py,classic,3,13,0,0.295,597,940
H2a-py,classic,3,14,0,0.262,597,940
H2a-py,classic,3,15,0,0.266,597,939
H2a-py,classic,3,16,0,0.312,597,941
H2a-py,classic,3,17,0,0.28,597,940
H2a-py,classic,3,18,0,0.291,597,940
H2a-py,classic,3,19,0,0.264,597,939
H2a-py,classic,3,20,0,0.28,597,941
H2a-py,classic,3,21,0,0.314,597,940
H2a-py,classic,3,22,0,0.278,597,939
H2a-py,classic,3,23,0,0.289,597,940
H2a-py,classic,3,24,0,0.262,597,940
H2a-py,classic,3,25,0,0.288,597,939
H2a-py,classic,3,26,0,0.258,597,940
H2a-py,classic,3,27,0,0.255,597,939
H2a-py,classic,3,28,0,0.326,597,940
H2a-py,classic,3,29,0,0.307,597,941
H2a-py,classic,3,30,0,0.284,597,939
H2a-py,classic,3,31,0,0.357,597,941
H2a-py,classic,3,32,0,0.278,597,940
H2a-py,classic,3,33,0,0.271,597,940
H2a-py,classic,3,34,0,0.272,597,940
H2a-py,classic,3,35,0,0.276,597,941
H2a-py,classic,3,36,0,0.255,597,940
H2a-py,classic,3,37,0,0.272,597,940
H2a-py,classic,3,38,0,0.288,597,940
H2a-py,classic,3,39,0,0.291,597,939
H2a-py,classic,3,40,0,0.292,597,940
H2a-py,classic,3,41,0,0.27,597,939
H2a-py,classic,3,42,0,0.287,597,941
H2a-py,classic,3,43,0,0.28,597,939
H2a-py,classic,3,44,0,0.258,597,940
H2a-py,classic,3,45,0,0.268,597,939
H2a-py,classic,3,46,0,0.253,597,940
H2a-py,classic,3,47,0,0.254,597,941
H2a-py,classic,3,48,0,0.255,597,940
H2a-py,classic,3,49,0,0.252,597,940
H2a-py,classic,3,50,0,0.281,597,939
H2a-py,classic,3,51,0,0.28,597,939
H2a-py,classic,3,52,0,0.261,597,941
H2a-py,classic,3,53,0,0.262,597,939
H2a-py,classic,3,54,0,0.31,597,939
H2a-py,classic,3,55,0,0.292,597,940
H2a-py,classic,3,56,0,0.26,597,940
H2a-py,classic,3,57,0,0.267,597,940
H2a-py,classic,3,58,0,0.27,597,941
H2a-py,classic,3,59,0,0.256,597,940
H2a-py,classic,3,60,0,0.274,597,941
H2a-py,classic,3,61,0,0.277,597,939
H2a-py,classic,3,62,0,0.253,597,939
H2a-py,classic,3,63,0,0.273,597,940
H2a-py,classic,3,64,0,0.269,597,941
H2a-py,classic,3,65,0,0.279,597,940
H2a-py,classic,3,66,0,0.254,597,940
H2a-py,classic,3,67,0,0.252,597,941
H2a-py,classic,3,68,0,0.321,597,940
H2a-py,classic,3,69,0,0.26,597,941
H2a-py,classic,3,70,0,0.286,597,941
H2a-py,classic,3,71,0,0.262,597,940
H2a-py,classic,3,72,0,0.272,597,940
H2a-py,classic,3,73,0,0.27,597,939
H2a-py,classic,3,74,0,0.256,597,940
H2a-py,classic,3,75,0,0.288,597,939
H2a-py,classic,3,76,0,0.278,597,939
H2a-py,classic,3,77,0,0.266,597,941
H2a-py,classic,3,78,0,0.303,597,940
H2a-py,classic,3,79,0,0.294,597,940
H2a-py,classic,3,80,0,0.3,597,939
H2a-py,classic,3,81,0,0.28,597,940
H2a-py,classic,3,82,0,0.285,597,939
H2a-py,classic,3,83,0,0.286,597,940
H2a-py,classic,3,84,0,0.264,597,940
H2a-py,classic,3,85,0,0.273,597,939
H2a-py,classic,3,86,0,0.257,597,941
H2a-py,classic,3,87,0,0.251,597,940
H2a-py,classic,3,88,0,0.281,597,940
H2a-py,classic,3,89,0,0.246,597,941
H2a-py,classic,3,90,0,0.276,597,940
H2a-py,classic,3,91,0,0.315,597,940
H2a-py,classic,3,92,0,0.28,597,940
H2a-py,classic,3,93,0,0.285,597,941
H2a-py,classic,3,94,0,0.278,597,940
H2a-py,classic,3,95,0,0.301,597,940
H2a-py,classic,3,96,0,0.299,597,941
H2a-py,classic,3,97,0,0.281,597,939
H2a-py,classic,3,98,0,0.283,597,940
H2a-py,classic,3,99,0,0.265,597,940
H2a-py,classic,3,100,0,0.29,597,939
H2a-py,classic,3,101,0,0.252,597,940
H2a-py,classic,3,102,0,0.263,597,941
H2a-py,classic,3,103,0,0.247,597,939
H2a-py,classic,3,104,0,0.25,597,940
H2a-py,classic,3,105,0,0.275,597,940
H2a-py,classic,3,106,0,0.254,597,940
H2a-py,classic,3,107,0,0.246,597,940
H2a-py,classic,3,108,0,0.266,597,941
H2a-py,classic,3,109,0,0.25,597,940
H2b-node,classic,3,0,1,0.541,597,940
H2b-node,classic,3,1,1,0.346,597,941
H2b-node,classic,3,2,1,0.335,597,940
H2b-node,classic,3,3,1,0.318,597,940
H2b-node,classic,3,4,1,0.254,597,941
H2b-node,classic,3,5,1,0.272,597,940
H2b-node,classic,3,6,1,0.383,597,939
H2b-node,classic,3,7,1,0.326,597,940
H2b-node,classic,3,8,1,0.276,597,939
H2b-node,classic,3,9,1,0.279,597,939
H2b-node,classic,3,10,0,0.261,597,939
H2b-node,classic,3,11,0,0.248,597,940
H2b-node,classic,3,12,0,0.245,597,939
H2b-node,classic,3,13,0,0.243,597,940
H2b-node,classic,3,14,0,0.288,597,941
H2b-node,classic,3,15,0,0.246,597,939
H2b-node,classic,3,16,0,0.243,597,941
H2b-node,classic,3,17,0,0.298,597,940
H2b-node,classic,3,18,0,0.28,597,940
H2b-node,classic,3,19,0,0.286,597,940
H2b-node,classic,3,20,0,0.249,597,941
H2b-node,classic,3,21,0,0.259,597,941
H2b-node,classic,3,22,0,0.271,597,939
H2b-node,classic,3,23,0,0.259,597,940
H2b-node,classic,3,24,0,0.252,597,940
H2b-node,classic,3,25,0,0.258,597,941
H2b-node,classic,3,26,0,0.321,597,940
H2b-node,classic,3,27,0,0.333,597,940
H2b-node,classic,3,28,0,0.279,597,941
H2b-node,classic,3,29,0,0.594,597,941
H2b-node,classic,3,30,0,0.256,597,940
H2b-node,classic,3,31,0,0.3,597,940
H2b-node,classic,3,32,0,0.332,597,939
H2b-node,classic,3,33,0,0.321,597,940
H2b-node,classic,3,34,0,0.298,597,941
H2b-node,classic,3,35,0,0.365,597,939
H2b-node,classic,3,36,0,0.477,597,940
H2b-node,classic,3,37,0,0.315,597,941
H2b-node,classic,3,38,0,0.273,597,939
H2b-node,classic,3,39,0,0.3,597,941
H2b-node,classic,3,40,0,0.256,597,940
H2b-node,classic,3,41,0,0.283,597,941
H2b-node,classic,3,42,0,0.304,597,940
H2b-node,classic,3,43,0,0.275,597,939
H2b-node,classic,3,44,0,0.269,597,940
H2b-node,classic,3,45,0,0.264,597,940
H2b-node,classic,3,46,0,0.26,597,940
H2b-node,classic,3,47,0,0.302,597,939
H2b-node,classic,3,48,0,0.284,597,940
H2b-node,classic,3,49,0,0.277,597,939
H2b-node,classic,3,50,0,0.249,597,940
H2b-node,classic,3,51,0,0.243,597,940
H2b-node,classic,3,52,0,0.271,597,941
H2b-node,classic,3,53,0,0.252,597,941
H2b-node,classic,3,54,0,0.251,597,939
H2b-node,classic,3,55,0,0.245,597,939
H2b-node,classic,3,56,0,0.249,597,940
H2b-node,classic,3,57,0,0.26,597,940
H2b-node,classic,3,58,0,0.264,597,941
H2b-node,classic,3,59,0,0.247,597,941
H2b-node,classic,3,60,0,0.271,597,941
H2b-node,classic,3,61,0,0.292,597,941
H2b-node,classic,3,62,0,0.263,597,940
H2b-node,classic,3,63,0,0.257,597,941
H2b-node,classic,3,64,0,0.263,597,940
H2b-node,classic,3,65,0,0.28,597,939
H2b-node,classic,3,66,0,0.267,597,939
H2b-node,classic,3,67,0,0.266,597,940
H2b-node,classic,3,68,0,0.24,597,941
H2b-node,classic,3,69,0,0.254,597,940
H2b-node,classic,3,70,0,0.271,597,940
H2b-node,classic,3,71,0,0.246,597,939
H2b-node,classic,3,72,0,0.265,597,940
H2b-node,classic,3,73,0,0.256,597,941
H2b-node,classic,3,74,0,0.256,597,940
H2b-node,classic,3,75,0,0.255,597,940
H2b-node,classic,3,76,0,0.274,597,939
H2b-node,classic,3,77,0,0.276,597,940
H2b-node,classic,3,78,0,0.297,597,939
H2b-node,classic,3,79,0,0.271,597,941
H2b-node,classic,3,80,0,0.278,597,940
H2b-node,classic,3,81,0,0.291,597,941
H2b-node,classic,3,82,0,0.258,597,941
H2b-node,classic,3,83,0,0.255,597,941
H2b-node,classic,3,84,0,0.262,597,939
H2b-node,classic,3,85,0,0.296,597,941
H2b-node,classic,3,86,0,0.27,597,940
H2b-node,classic,3,87,0,0.243,597,940
H2b-node,classic,3,88,0,0.264,597,940
H2b-node,classic,3,89,0,0.274,597,940
H2b-node,classic,3,90,0,0.285,597,941
H2b-node,classic,3,91,0,0.245,597,939
H2b-node,classic,3,92,0,0.25,597,941
H2b-node,classic,3,93,0,0.276,597,940
H2b-node,classic,3,94,0,0.261,597,940
H2b-node,classic,3,95,0,0.278,597,939
H2b-node,classic,3,96,0,0.601,597,940
H2b-node,classic,3,97,0,0.313,597,941
H2b-node,classic,3,98,0,0.278,597,941
H2b-node,classic,3,99,0,0.285,597,941
H2b-node,classic,3,100,0,0.281,597,941
H2b-node,classic,3,101,0,0.268,597,940
H2b-node,classic,3,102,0,0.276,597,940
H2b-node,classic,3,103,0,0.277,597,941
H2b-node,classic,3,104,0,0.271,597,940
H2b-node,classic,3,105,0,0.276,597,941
H2b-node,classic,3,106,0,0.267,597,940
H2b-node,classic,3,107,0,0.272,597,940
H2b-node,classic,3,108,0,0.26,597,941
H2b-node,classic,3,109,0,0.262,597,941
H3-pg,classic,3,0,1,0.385,597,949
H3-pg,classic,3,1,1,0.363,597,951
H3-pg,classic,3,2,1,0.347,597,949
H3-pg,classic,3,3,1,0.354,597,949
H3-pg,classic,3,4,1,0.322,597,950
H3-pg,classic,3,5,1,0.376,597,949
H3-pg,classic,3,6,1,0.361,597,949
H3-pg,classic,3,7,1,0.366,597,950
H3-pg,classic,3,8,1,0.362,597,950
H3-pg,classic,3,9,1,0.34,597,949
H3-pg,classic,3,10,0,0.356,597,949
H3-pg,classic,3,11,0,0.318,597,949
H3-pg,classic,3,12,0,0.366,597,950
H3-pg,classic,3,13,0,0.373,597,951
H3-pg,classic,3,14,0,0.338,597,950
H3-pg,classic,3,15,0,0.355,597,950
H3-pg,classic,3,16,0,0.369,597,951
H3-pg,classic,3,17,0,0.345,597,950
H3-pg,classic,3,18,0,0.365,597,951
H3-pg,classic,3,19,0,0.368,597,949
H3-pg,classic,3,20,0,0.358,597,950
H3-pg,classic,3,21,0,0.373,597,951
H3-pg,classic,3,22,0,0.373,597,950
H3-pg,classic,3,23,0,0.346,597,950
H3-pg,classic,3,24,0,0.363,597,950
H3-pg,classic,3,25,0,0.377,597,951
H3-pg,classic,3,26,0,0.341,597,951
H3-pg,classic,3,27,0,0.337,597,951
H3-pg,classic,3,28,0,0.343,597,950
H3-pg,classic,3,29,0,0.339,597,951
H3-pg,classic,3,30,0,0.341,597,950
H3-pg,classic,3,31,0,0.351,597,950
H3-pg,classic,3,32,0,0.359,597,950
H3-pg,classic,3,33,0,0.321,597,950
H3-pg,classic,3,34,0,0.357,597,951
H3-pg,classic,3,35,0,0.378,597,949
H3-pg,classic,3,36,0,0.339,597,950
H3-pg,classic,3,37,0,0.347,597,949
H3-pg,classic,3,38,0,0.354,597,950
H3-pg,classic,3,39,0,0.366,597,949
H3-pg,classic,3,40,0,0.334,597,950
H3-pg,classic,3,41,0,0.327,597,950
H3-pg,classic,3,42,0,0.342,597,951
H3-pg,classic,3,43,0,0.343,597,950
H3-pg,classic,3,44,0,0.338,597,951
H3-pg,classic,3,45,0,0.342,597,951
H3-pg,classic,3,46,0,0.337,597,951
H3-pg,classic,3,47,0,0.354,597,950
H3-pg,classic,3,48,0,0.347,597,950
H3-pg,classic,3,49,0,0.338,597,950
H3-pg,classic,3,50,0,0.339,597,949
H3-pg,classic,3,51,0,0.359,597,950
H3-pg,classic,3,52,0,0.345,597,950
H3-pg,classic,3,53,0,0.35,597,949
H3-pg,classic,3,54,0,0.359,597,949
H3-pg,classic,3,55,0,0.349,597,951
H3-pg,classic,3,56,0,0.344,597,951
H3-pg,classic,3,57,0,0.331,597,951
H3-pg,classic,3,58,0,0.366,597,950
H3-pg,classic,3,59,0,0.337,597,951
H3-pg,classic,3,60,0,0.314,597,951
H3-pg,classic,3,61,0,0.336,597,950
H3-pg,classic,3,62,0,0.324,597,949
H3-pg,classic,3,63,0,0.324,597,951
H3-pg,classic,3,64,0,0.343,597,950
H3-pg,classic,3,65,0,0.337,597,950
H3-pg,classic,3,66,0,0.349,597,951
H3-pg,classic,3,67,0,0.355,597,949
H3-pg,classic,3,68,0,0.394,597,950
H3-pg,classic,3,69,0,0.341,597,950
H3-pg,classic,3,70,0,0.353,597,949
H3-pg,classic,3,71,0,0.358,597,950
H3-pg,classic,3,72,0,0.336,597,950
H3-pg,classic,3,73,0,0.322,597,950
H3-pg,classic,3,74,0,0.359,597,950
H3-pg,classic,3,75,0,0.315,597,950
H3-pg,classic,3,76,0,0.338,597,950
H3-pg,classic,3,77,0,0.325,597,950
H3-pg,classic,3,78,0,0.349,597,949
H3-pg,classic,3,79,0,0.341,597,950
H3-pg,classic,3,80,0,0.307,597,950
H3-pg,classic,3,81,0,0.353,597,951
H3-pg,classic,3,82,0,0.347,597,950
H3-pg,classic,3,83,0,0.354,597,949
H3-pg,classic,3,84,0,0.357,597,950
H3-pg,classic,3,85,0,0.392,597,951
H3-pg,classic,3,86,0,0.346,597,951
H3-pg,classic,3,87,0,0.334,597,951
H3-pg,classic,3,88,0,0.361,597,949
H3-pg,classic,3,89,0,0.317,597,950
H3-pg,classic,3,90,0,0.468,597,949
H3-pg,classic,3,91,0,0.393,597,949
H3-pg,classic,3,92,0,0.336,597,951
H3-pg,classic,3,93,0,0.333,597,950
H3-pg,classic,3,94,0,0.346,597,950
H3-pg,classic,3,95,0,0.328,597,950
H3-pg,classic,3,96,0,0.325,597,950
H3-pg,classic,3,97,0,0.346,597,949
H3-pg,classic,3,98,0,0.344,597,950
H3-pg,classic,3,99,0,0.329,597,950
H3-pg,classic,3,100,0,0.341,597,951
H3-pg,classic,3,101,0,0.343,597,949
H3-pg,classic,3,102,0,0.341,597,951
H3-pg,classic,3,103,0,0.359,597,949
H3-pg,classic,3,104,0,0.356,597,949
H3-pg,classic,3,105,0,0.339,597,950
H3-pg,classic,3,106,0,0.318,597,950
H3-pg,classic,3,107,0,0.357,597,951
H3-pg,classic,3,108,0,0.331,597,950
H3-pg,classic,3,109,0,0.332,597,950
H4-redis,classic,3,0,1,0.324,597,963
H4-redis,classic,3,1,1,0.295,597,962
H4-redis,classic,3,2,1,0.258,597,962
H4-redis,classic,3,3,1,0.269,597,962
H4-redis,classic,3,4,1,0.26,597,961
H4-redis,classic,3,5,1,0.281,597,963
H4-redis,classic,3,6,1,0.262,597,962
H4-redis,classic,3,7,1,0.281,597,962
H4-redis,classic,3,8,1,0.319,597,962
H4-redis,classic,3,9,1,0.267,597,962
H4-redis,classic,3,10,0,0.326,597,961
H4-redis,classic,3,11,0,0.302,597,963
H4-redis,classic,3,12,0,0.28,597,962
H4-redis,classic,3,13,0,0.271,597,962
H4-redis,classic,3,14,0,0.268,597,961
H4-redis,classic,3,15,0,0.304,597,963
H4-redis,classic,3,16,0,0.301,597,962
H4-redis,classic,3,17,0,0.298,597,962
H4-redis,classic,3,18,0,0.285,597,962
H4-redis,classic,3,19,0,0.288,597,962
H4-redis,classic,3,20,0,0.288,597,961
H4-redis,classic,3,21,0,0.262,597,961
H4-redis,classic,3,22,0,0.296,597,962
H4-redis,classic,3,23,0,0.261,597,962
H4-redis,classic,3,24,0,0.257,597,962
H4-redis,classic,3,25,0,0.293,597,963
H4-redis,classic,3,26,0,0.266,597,961
H4-redis,classic,3,27,0,0.276,597,961
H4-redis,classic,3,28,0,0.259,597,963
H4-redis,classic,3,29,0,0.262,597,963
H4-redis,classic,3,30,0,0.279,597,962
H4-redis,classic,3,31,0,0.286,597,962
H4-redis,classic,3,32,0,0.28,597,963
H4-redis,classic,3,33,0,0.261,597,962
H4-redis,classic,3,34,0,0.258,597,963
H4-redis,classic,3,35,0,0.294,597,961
H4-redis,classic,3,36,0,0.242,597,962
H4-redis,classic,3,37,0,0.267,597,962
H4-redis,classic,3,38,0,0.273,597,963
H4-redis,classic,3,39,0,0.264,597,962
H4-redis,classic,3,40,0,0.261,597,962
H4-redis,classic,3,41,0,0.253,597,963
H4-redis,classic,3,42,0,0.296,597,963
H4-redis,classic,3,43,0,0.268,597,962
H4-redis,classic,3,44,0,0.254,597,961
H4-redis,classic,3,45,0,0.289,597,961
H4-redis,classic,3,46,0,0.251,597,962
H4-redis,classic,3,47,0,0.271,597,962
H4-redis,classic,3,48,0,0.253,597,962
H4-redis,classic,3,49,0,0.249,597,961
H4-redis,classic,3,50,0,0.295,597,962
H4-redis,classic,3,51,0,0.255,597,962
H4-redis,classic,3,52,0,0.252,597,963
H4-redis,classic,3,53,0,0.297,597,962
H4-redis,classic,3,54,0,0.259,597,963
H4-redis,classic,3,55,0,0.274,597,962
H4-redis,classic,3,56,0,0.274,597,963
H4-redis,classic,3,57,0,0.26,597,961
H4-redis,classic,3,58,0,0.272,597,962
H4-redis,classic,3,59,0,0.264,597,962
H4-redis,classic,3,60,0,0.275,597,962
H4-redis,classic,3,61,0,0.258,597,962
H4-redis,classic,3,62,0,0.252,597,962
H4-redis,classic,3,63,0,0.268,597,962
H4-redis,classic,3,64,0,0.28,597,962
H4-redis,classic,3,65,0,0.278,597,962
H4-redis,classic,3,66,0,0.249,597,961
H4-redis,classic,3,67,0,0.265,597,963
H4-redis,classic,3,68,0,0.266,597,962
H4-redis,classic,3,69,0,0.271,597,961
H4-redis,classic,3,70,0,0.261,597,962
H4-redis,classic,3,71,0,0.255,597,962
H4-redis,classic,3,72,0,0.258,597,963
H4-redis,classic,3,73,0,0.3,597,961
H4-redis,classic,3,74,0,0.248,597,962
H4-redis,classic,3,75,0,0.252,597,963
H4-redis,classic,3,76,0,0.251,597,962
H4-redis,classic,3,77,0,0.255,597,962
H4-redis,classic,3,78,0,0.274,597,963
H4-redis,classic,3,79,0,0.248,597,962
H4-redis,classic,3,80,0,0.261,597,963
H4-redis,classic,3,81,0,0.281,597,962
H4-redis,classic,3,82,0,0.257,597,963
H4-redis,classic,3,83,0,0.263,597,961
H4-redis,classic,3,84,0,0.261,597,962
H4-redis,classic,3,85,0,0.251,597,961
H4-redis,classic,3,86,0,0.259,597,962
H4-redis,classic,3,87,0,0.262,597,961
H4-redis,classic,3,88,0,0.257,597,962
H4-redis,classic,3,89,0,0.254,597,961
H4-redis,classic,3,90,0,0.264,597,962
H4-redis,classic,3,91,0,0.279,597,962
H4-redis,classic,3,92,0,0.254,597,963
H4-redis,classic,3,93,0,0.254,597,961
H4-redis,classic,3,94,0,0.272,597,963
H4-redis,classic,3,95,0,0.279,597,963
H4-redis,classic,3,96,0,0.25,597,961
H4-redis,classic,3,97,0,0.259,597,961
H4-redis,classic,3,98,0,0.263,597,961
H4-redis,classic,3,99,0,0.281,597,961
H4-redis,classic,3,100,0,0.249,597,962
H4-redis,classic,3,101,0,0.246,597,962
H4-redis,classic,3,102,0,0.278,597,962
H4-redis,classic,3,103,0,0.257,597,962
H4-redis,classic,3,104,0,0.248,597,961
H4-redis,classic,3,105,0,0.259,597,961
H4-redis,classic,3,106,0,0.253,597,963
H4-redis,classic,3,107,0,0.281,597,962
H4-redis,classic,3,108,0,0.265,597,962
H4-redis,classic,3,109,0,0.245,597,962
